as_of_date,cycle_hour,chip_slug,n_sources,n_count_sources,idle_gpus_observable,gpuw_pct_source_equal,methodology_version
2026-09-13,2026-09-13T22:00:00+00:00,a100-sxm-80gb,12,3,100,0.6198,v2.3.3
2026-09-13,2026-09-13T23:00:00+00:00,a100-sxm-80gb,12,3,91,0.6146,v2.3.3
2026-09-13,2026-09-14T01:00:00+00:00,a100-sxm-80gb,12,3,191,0.6172,v2.3.3
2026-09-13,2026-09-14T02:00:00+00:00,a100-sxm-80gb,12,3,100,0.6198,v2.3.3
2026-09-13,2026-09-14T03:00:00+00:00,a100-sxm-80gb,12,3,100,0.6198,v2.3.3
2026-09-13,2026-09-14T04:00:00+00:00,a100-sxm-80gb,12,3,100,0.6198,v2.3.3
2026-09-14,2026-09-14T05:00:00+00:00,a100-sxm-80gb,12,3,100,0.5365,v2.3.3
2026-09-14,2026-09-14T06:00:00+00:00,a100-sxm-80gb,11,3,100,0.4943,v2.3.3
2026-09-14,2026-09-14T07:00:00+00:00,a100-sxm-80gb,12,3,92,0.5312,v2.3.3
2026-09-14,2026-09-14T08:00:00+00:00,a100-sxm-80gb,12,3,101,0.4698,v2.3.3
2026-09-14,2026-09-14T09:00:00+00:00,a100-sxm-80gb,12,3,92,0.5479,v2.3.3
2026-09-14,2026-09-14T10:00:00+00:00,a100-sxm-80gb,12,3,101,0.5531,v2.3.3
2026-09-14,2026-09-14T11:00:00+00:00,a100-sxm-80gb,12,3,101,0.6198,v2.3.3
2026-09-14,2026-09-14T12:00:00+00:00,a100-sxm-80gb,12,3,92,0.6146,v2.3.3
2026-09-14,2026-09-14T13:00:00+00:00,a100-sxm-80gb,12,3,101,0.6198,v2.3.3
2026-09-14,2026-09-14T14:00:00+00:00,a100-sxm-80gb,12,3,92,0.5479,v2.3.3
2026-09-14,2026-09-14T15:00:00+00:00,a100-sxm-80gb,12,3,101,0.6198,v2.3.3
2026-09-14,2026-09-14T16:00:00+00:00,a100-sxm-80gb,12,3,92,0.554,v2.3.3
2026-09-14,2026-09-14T17:00:00+00:00,a100-sxm-80gb,12,3,101,0.5592,v2.3.3
2026-09-14,2026-09-14T18:00:00+00:00,a100-sxm-80gb,12,3,92,0.5479,v2.3.3
2026-09-14,2026-09-14T19:00:00+00:00,a100-sxm-80gb,11,3,101,0.5125,v2.3.3
2026-09-14,2026-09-14T20:00:00+00:00,a100-sxm-80gb,12,3,88,0.5115,v2.3.3
2026-09-14,2026-09-14T21:00:00+00:00,a100-sxm-80gb,12,3,81,0.6146,v2.3.3
2026-09-14,2026-09-14T22:00:00+00:00,a100-sxm-80gb,12,3,81,0.6146,v2.3.3
2026-09-14,2026-09-14T23:00:00+00:00,a100-sxm-80gb,12,3,91,0.6198,v2.3.3
2026-09-14,2026-09-15T00:00:00+00:00,a100-sxm-80gb,1,0,,0.0,v2.3.3
2026-09-14,2026-09-15T01:00:00+00:00,a100-sxm-80gb,12,3,198,0.6198,v2.3.3
2026-09-14,2026-09-15T02:00:00+00:00,a100-sxm-80gb,12,3,98,0.6198,v2.3.3
2026-09-14,2026-09-15T03:00:00+00:00,a100-sxm-80gb,12,3,94,0.5479,v2.3.3
2026-09-14,2026-09-15T04:00:00+00:00,a100-sxm-80gb,11,3,94,0.5795,v2.3.3
2026-09-15,2026-09-15T05:00:00+00:00,a100-sxm-80gb,12,3,85,0.6146,v2.3.3
2026-09-15,2026-09-15T06:00:00+00:00,a100-sxm-80gb,12,3,84,0.6146,v2.3.3
2026-09-15,2026-09-15T07:00:00+00:00,a100-sxm-80gb,12,3,99,0.6198,v2.3.3
2026-09-15,2026-09-15T08:00:00+00:00,a100-sxm-80gb,11,3,99,0.5852,v2.3.3
2026-09-15,2026-09-15T09:00:00+00:00,a100-sxm-80gb,11,3,99,0.6761,v2.3.3
2026-09-15,2026-09-15T10:00:00+00:00,a100-sxm-80gb,11,3,86,0.6705,v2.3.3
2026-09-15,2026-09-15T11:00:00+00:00,a100-sxm-80gb,11,3,99,0.6761,v2.3.3
2026-09-15,2026-09-15T12:00:00+00:00,a100-sxm-80gb,12,3,99,0.7031,v2.3.3
2026-09-15,2026-09-15T13:00:00+00:00,a100-sxm-80gb,11,3,83,0.6761,v2.3.3
2026-09-15,2026-09-15T14:00:00+00:00,a100-sxm-80gb,11,3,98,0.6761,v2.3.3
2026-09-15,2026-09-15T15:00:00+00:00,a100-sxm-80gb,12,3,83,0.7031,v2.3.3
2026-09-15,2026-09-15T16:00:00+00:00,a100-sxm-80gb,11,3,99,0.6761,v2.3.3
2026-09-15,2026-09-15T17:00:00+00:00,a100-sxm-80gb,12,3,74,0.5531,v2.3.3
2026-09-15,2026-09-15T18:00:00+00:00,a100-sxm-80gb,12,3,93,0.6365,v2.3.3
2026-09-15,2026-09-15T19:00:00+00:00,a100-sxm-80gb,12,3,81,0.5531,v2.3.3
2026-09-15,2026-09-15T20:00:00+00:00,a100-sxm-80gb,12,3,71,0.6198,v2.3.3
2026-09-15,2026-09-15T21:00:00+00:00,a100-sxm-80gb,12,3,90,0.5531,v2.3.3
2026-09-15,2026-09-15T22:00:00+00:00,a100-sxm-80gb,11,3,89,0.5977,v2.3.3
2026-09-15,2026-09-15T23:00:00+00:00,a100-sxm-80gb,12,3,103,0.6365,v2.3.3
2026-09-15,2026-09-16T00:00:00+00:00,a100-sxm-80gb,1,0,,0.0,v2.3.3
2026-09-15,2026-09-16T01:00:00+00:00,a100-sxm-80gb,12,3,203,0.6801,v2.3.3
2026-09-15,2026-09-16T02:00:00+00:00,a100-sxm-80gb,12,3,88,0.6979,v2.3.3
2026-09-15,2026-09-16T03:00:00+00:00,a100-sxm-80gb,12,3,88,0.6979,v2.3.3
2026-09-15,2026-09-16T04:00:00+00:00,a100-sxm-80gb,12,3,100,0.7031,v2.3.3
2026-09-16,2026-09-16T05:00:00+00:00,a100-sxm-80gb,12,3,100,0.6365,v2.4.0
2026-09-16,2026-09-16T06:00:00+00:00,a100-sxm-80gb,12,3,90,0.6365,v2.4.0
2026-09-16,2026-09-16T07:00:00+00:00,a100-sxm-80gb,12,3,100,0.7031,v2.4.0
2026-09-16,2026-09-16T08:00:00+00:00,a100-sxm-80gb,11,3,99,0.6034,v2.4.0
2026-09-16,2026-09-16T09:00:00+00:00,a100-sxm-80gb,12,3,96,0.6312,v2.4.0
2026-09-16,2026-09-16T10:00:00+00:00,a100-sxm-80gb,12,3,95,0.7031,v2.4.0
2026-09-16,2026-09-16T11:00:00+00:00,a100-sxm-80gb,12,3,97,0.7031,v2.4.0
2026-09-16,2026-09-16T12:00:00+00:00,a100-sxm-80gb,12,3,96,0.7031,v2.4.0
2026-09-16,2026-09-16T13:00:00+00:00,a100-sxm-80gb,12,3,94,0.7031,v2.4.0
2026-09-16,2026-09-16T14:00:00+00:00,a100-sxm-80gb,12,3,80,0.6373,v2.4.0
2026-09-16,2026-09-16T15:00:00+00:00,a100-sxm-80gb,12,3,95,0.6365,v2.4.0
2026-09-16,2026-09-16T16:00:00+00:00,a100-sxm-80gb,11,3,96,0.6034,v2.4.0
2026-09-16,2026-09-16T17:00:00+00:00,a100-sxm-80gb,12,3,88,0.6198,v2.4.0
2026-09-16,2026-09-16T18:00:00+00:00,a100-sxm-80gb,11,3,86,0.5852,v2.4.0
2026-09-16,2026-09-16T19:00:00+00:00,a100-sxm-80gb,12,3,63,0.5479,v2.4.0
2026-09-16,2026-09-16T20:00:00+00:00,a100-sxm-80gb,12,3,77,0.554,v2.4.0
2026-09-16,2026-09-16T21:00:00+00:00,a100-sxm-80gb,12,3,77,0.5479,v2.4.0
2026-09-16,2026-09-16T22:00:00+00:00,a100-sxm-80gb,12,3,85,0.5479,v2.4.0
2026-09-16,2026-09-16T23:00:00+00:00,a100-sxm-80gb,12,3,93,0.6979,v2.4.0
2026-09-16,2026-09-17T00:00:00+00:00,a100-sxm-80gb,1,0,,0.0,v2.4.0
2026-09-16,2026-09-17T01:00:00+00:00,a100-sxm-80gb,12,3,140,0.5488,v2.4.0
2026-09-16,2026-09-17T02:00:00+00:00,a100-sxm-80gb,12,3,86,0.554,v2.4.0
2026-09-16,2026-09-17T03:00:00+00:00,a100-sxm-80gb,12,3,94,0.6373,v2.4.0
2026-09-16,2026-09-17T04:00:00+00:00,a100-sxm-80gb,12,3,96,0.6979,v2.4.0
2026-09-17,2026-09-17T05:00:00+00:00,a100-sxm-80gb,12,3,79,0.6927,v2.4.0
2026-09-17,2026-09-17T06:00:00+00:00,a100-sxm-80gb,12,3,78,0.5488,v2.4.0
2026-09-17,2026-09-17T07:00:00+00:00,a100-sxm-80gb,12,3,110,0.6312,v2.4.0
2026-09-17,2026-09-17T08:00:00+00:00,a100-sxm-80gb,12,3,79,0.626,v2.4.0
2026-09-17,2026-09-17T09:00:00+00:00,a100-sxm-80gb,12,3,95,0.6312,v2.4.0
2026-09-17,2026-09-17T10:00:00+00:00,a100-sxm-80gb,12,3,94,0.6373,v2.4.0
2026-09-17,2026-09-17T11:00:00+00:00,a100-sxm-80gb,12,3,76,0.6321,v2.4.0
2026-09-17,2026-09-17T12:00:00+00:00,a100-sxm-80gb,12,3,95,0.554,v2.4.0
2026-09-17,2026-09-17T13:00:00+00:00,a100-sxm-80gb,12,4,93,0.6979,v2.4.0
2026-09-17,2026-09-17T14:00:00+00:00,a100-sxm-80gb,12,3,85,0.6979,v2.4.0
2026-09-17,2026-09-17T15:00:00+00:00,a100-sxm-80gb,12,3,94,0.6373,v2.4.0
2026-09-17,2026-09-17T16:00:00+00:00,a100-sxm-80gb,12,4,76,0.6321,v2.4.0
2026-09-17,2026-09-17T17:00:00+00:00,a100-sxm-80gb,12,3,84,0.5312,v2.4.0
2026-09-17,2026-09-17T18:00:00+00:00,a100-sxm-80gb,12,3,74,0.526,v2.4.0
2026-09-17,2026-09-17T19:00:00+00:00,a100-sxm-80gb,12,3,75,0.4654,v2.4.0
2026-09-17,2026-09-17T20:00:00+00:00,a100-sxm-80gb,12,3,92,0.4706,v2.4.0
2026-09-17,2026-09-17T21:00:00+00:00,a100-sxm-80gb,12,3,76,0.526,v2.4.0
2026-09-17,2026-09-17T22:00:00+00:00,a100-sxm-80gb,12,3,92,0.5312,v2.4.0
2026-09-17,2026-09-17T23:00:00+00:00,a100-sxm-80gb,12,3,93,0.5312,v2.4.0
2026-09-17,2026-09-18T00:00:00+00:00,a100-sxm-80gb,2,0,,0.0,v2.4.0
2026-09-17,2026-09-18T01:00:00+00:00,a100-sxm-80gb,12,3,155,0.526,v2.4.0
2026-09-17,2026-09-18T02:00:00+00:00,a100-sxm-80gb,11,3,78,0.483,v2.4.0
2026-09-17,2026-09-18T03:00:00+00:00,a100-sxm-80gb,12,4,84,0.4479,v2.4.0
2026-09-17,2026-09-18T04:00:00+00:00,a100-sxm-80gb,12,3,95,0.5312,v2.4.0
2026-09-18,2026-09-18T05:00:00+00:00,a100-sxm-80gb,12,3,92,0.5312,v2.4.0
2026-09-18,2026-09-18T06:00:00+00:00,a100-sxm-80gb,12,3,76,0.526,v2.4.0
2026-09-18,2026-09-18T07:00:00+00:00,a100-sxm-80gb,12,3,93,0.4646,v2.4.0
2026-09-18,2026-09-18T08:00:00+00:00,a100-sxm-80gb,11,3,77,0.4168,v2.4.0
2026-09-18,2026-09-18T09:00:00+00:00,a100-sxm-80gb,12,3,92,0.5312,v2.4.0
2026-09-18,2026-09-18T10:00:00+00:00,a100-sxm-80gb,12,3,94,0.5312,v2.4.0
2026-09-18,2026-09-18T11:00:00+00:00,a100-sxm-80gb,12,3,93,0.5312,v2.4.0
2026-09-18,2026-09-18T12:00:00+00:00,a100-sxm-80gb,12,3,67,0.526,v2.4.0
2026-09-18,2026-09-18T13:00:00+00:00,a100-sxm-80gb,12,3,65,0.526,v2.4.0
2026-09-18,2026-09-18T14:00:00+00:00,a100-sxm-80gb,12,3,84,0.5312,v2.4.0
2026-09-18,2026-09-18T15:00:00+00:00,a100-sxm-80gb,12,3,74,0.4479,v2.4.0
2026-09-18,2026-09-18T16:00:00+00:00,a100-sxm-80gb,12,3,66,0.4594,v2.4.0
2026-09-18,2026-09-18T17:00:00+00:00,a100-sxm-80gb,12,3,82,0.4646,v2.4.0
2026-09-18,2026-09-18T18:00:00+00:00,a100-sxm-80gb,12,3,75,0.4594,v2.4.0
2026-09-18,2026-09-18T19:00:00+00:00,a100-sxm-80gb,12,3,99,0.4594,v2.4.0
2026-09-18,2026-09-18T20:00:00+00:00,a100-sxm-80gb,12,3,107,0.4594,v2.4.0
2026-09-18,2026-09-18T21:00:00+00:00,a100-sxm-80gb,12,3,109,0.4594,v2.4.0
2026-09-18,2026-09-18T22:00:00+00:00,a100-sxm-80gb,12,3,109,0.526,v2.4.0
2026-09-18,2026-09-18T23:00:00+00:00,a100-sxm-80gb,12,3,109,0.4654,v2.4.0
2026-09-18,2026-09-19T00:00:00+00:00,a100-sxm-80gb,4,1,78,0.0781,v2.4.0
2026-09-18,2026-09-19T01:00:00+00:00,a100-sxm-80gb,12,3,150,0.6094,v2.4.0
2026-09-18,2026-09-19T02:00:00+00:00,a100-sxm-80gb,12,3,87,0.6042,v2.4.0
2026-09-18,2026-09-19T03:00:00+00:00,a100-sxm-80gb,12,3,87,0.6042,v2.4.0
2026-09-18,2026-09-19T04:00:00+00:00,a100-sxm-80gb,12,3,119,0.6094,v2.4.0
2026-09-19,2026-09-19T05:00:00+00:00,a100-sxm-80gb,12,3,119,0.6094,v2.4.0
2026-09-19,2026-09-19T06:00:00+00:00,a100-sxm-80gb,12,3,119,0.6094,v2.4.0
2026-09-19,2026-09-19T07:00:00+00:00,a100-sxm-80gb,12,3,109,0.4654,v2.4.0
2026-09-19,2026-09-19T08:00:00+00:00,a100-sxm-80gb,12,3,77,0.4542,v2.4.0
2026-09-19,2026-09-19T09:00:00+00:00,a100-sxm-80gb,12,3,109,0.4654,v2.4.0
2026-09-19,2026-09-19T10:00:00+00:00,a100-sxm-80gb,12,3,109,0.4654,v2.4.0
2026-09-19,2026-09-19T11:00:00+00:00,a100-sxm-80gb,12,3,85,0.6042,v2.4.0
2026-09-19,2026-09-19T12:00:00+00:00,a100-sxm-80gb,12,3,109,0.526,v2.4.0
2026-09-19,2026-09-19T13:00:00+00:00,a100-sxm-80gb,12,3,109,0.526,v2.4.0
2026-09-19,2026-09-19T14:00:00+00:00,a100-sxm-80gb,12,3,109,0.526,v2.4.0
2026-09-19,2026-09-19T15:00:00+00:00,a100-sxm-80gb,12,3,108,0.526,v2.4.0
2026-09-19,2026-09-19T16:00:00+00:00,a100-sxm-80gb,12,3,107,0.526,v2.4.0
2026-09-19,2026-09-19T17:00:00+00:00,a100-sxm-80gb,12,3,75,0.5208,v2.4.0
2026-09-19,2026-09-19T18:00:00+00:00,a100-sxm-80gb,12,3,106,0.526,v2.4.0
2026-09-19,2026-09-19T19:00:00+00:00,a100-sxm-80gb,12,3,106,0.526,v2.4.0
2026-09-19,2026-09-19T20:00:00+00:00,a100-sxm-80gb,12,3,106,0.526,v2.4.0
2026-09-19,2026-09-19T21:00:00+00:00,a100-sxm-80gb,12,3,106,0.4654,v2.4.0
2026-09-19,2026-09-19T22:00:00+00:00,a100-sxm-80gb,12,3,74,0.4468,v2.4.0
2026-09-19,2026-09-19T23:00:00+00:00,a100-sxm-80gb,12,3,107,0.4594,v2.4.0
2026-09-19,2026-09-20T01:00:00+00:00,a100-sxm-80gb,12,3,214,0.4594,v2.4.0
2026-09-19,2026-09-20T02:00:00+00:00,a100-sxm-80gb,12,3,67,0.4542,v2.4.0
2026-09-19,2026-09-20T03:00:00+00:00,a100-sxm-80gb,12,3,108,0.4594,v2.4.0
2026-09-19,2026-09-20T04:00:00+00:00,a100-sxm-80gb,12,3,99,0.4654,v2.4.0
2026-09-20,2026-09-20T05:00:00+00:00,a100-sxm-80gb,12,3,99,0.4654,v2.4.0
2026-09-20,2026-09-20T06:00:00+00:00,a100-sxm-80gb,12,3,68,0.4542,v2.4.0
2026-09-20,2026-09-20T07:00:00+00:00,a100-sxm-80gb,12,3,109,0.4654,v2.4.0
2026-09-20,2026-09-20T08:00:00+00:00,a100-sxm-80gb,12,3,109,0.4654,v2.4.0
2026-09-20,2026-09-20T09:00:00+00:00,a100-sxm-80gb,12,3,108,0.4594,v2.4.0
2026-09-20,2026-09-20T10:00:00+00:00,a100-sxm-80gb,12,3,99,0.3821,v2.4.0
2026-09-20,2026-09-20T11:00:00+00:00,a100-sxm-80gb,12,3,109,0.4594,v2.4.0
2026-09-20,2026-09-20T12:00:00+00:00,a100-sxm-80gb,12,3,108,0.4654,v2.4.0
2026-09-20,2026-09-20T13:00:00+00:00,a100-sxm-80gb,12,3,67,0.3769,v2.4.0
2026-09-20,2026-09-20T14:00:00+00:00,a100-sxm-80gb,12,3,76,0.4542,v2.4.0
2026-09-20,2026-09-20T15:00:00+00:00,a100-sxm-80gb,12,3,108,0.4654,v2.4.0
2026-09-20,2026-09-20T16:00:00+00:00,a100-sxm-80gb,12,3,107,0.4594,v2.4.0
2026-09-20,2026-09-20T17:00:00+00:00,a100-sxm-80gb,12,3,108,0.526,v2.4.0
2026-09-20,2026-09-20T18:00:00+00:00,a100-sxm-80gb,12,3,108,0.4594,v2.4.0
2026-09-20,2026-09-20T19:00:00+00:00,a100-sxm-80gb,12,3,108,0.4594,v2.4.0
2026-09-20,2026-09-20T20:00:00+00:00,a100-sxm-80gb,12,3,77,0.4542,v2.4.0
2026-09-20,2026-09-20T21:00:00+00:00,a100-sxm-80gb,12,3,109,0.4594,v2.4.0
2026-09-20,2026-09-20T22:00:00+00:00,a100-sxm-80gb,12,3,85,0.376,v2.4.0
2026-09-20,2026-09-20T23:00:00+00:00,a100-sxm-80gb,12,3,84,0.3821,v2.4.0
2026-09-20,2026-09-21T01:00:00+00:00,a100-sxm-80gb,12,4,151,0.3699,v2.4.0
2026-09-20,2026-09-21T02:00:00+00:00,a100-sxm-80gb,12,3,85,0.3686,v2.4.0
2026-09-20,2026-09-21T03:00:00+00:00,a100-sxm-80gb,12,3,86,0.376,v2.4.0
2026-09-20,2026-09-21T04:00:00+00:00,a100-sxm-80gb,12,3,84,0.3686,v2.4.0
